time,acc,bicycling,mixed,sit-stand,sleep,vehicle,walking,CpSB,CpLPA,CpMPA,CpVPA,CpMVPA,MET
2024-07-05 22:04:39.712000+0000 [UTC],120.36099999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 22:05:09.712000+0000 [UTC],182.387,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 22:05:39.712000+0000 [UTC],70.475,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:06:09.712000+0000 [UTC],154.06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 22:06:39.712000+0000 [UTC],66.33600000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:07:09.712000+0000 [UTC],55.321000000000005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:07:39.712000+0000 [UTC],221.642,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 22:08:09.712000+0000 [UTC],138.137,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 22:08:39.712000+0000 [UTC],20.599,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 22:09:09.712000+0000 [UTC],43.155,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 22:09:39.712000+0000 [UTC],24.296000000000003,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 22:10:09.712000+0000 [UTC],27.368,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 22:10:39.712000+0000 [UTC],26.055,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 22:11:09.712000+0000 [UTC],38.123,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 22:11:39.712000+0000 [UTC],21.242,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 22:12:09.712000+0000 [UTC],37.367999999999995,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 22:12:39.712000+0000 [UTC],26.276,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 22:13:09.712000+0000 [UTC],38.476000000000006,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 22:13:39.712000+0000 [UTC],18.970999999999997,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 22:14:09.712000+0000 [UTC],30.509,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 22:14:39.712000+0000 [UTC],17.961000000000002,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 22:15:09.712000+0000 [UTC],29.514,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 22:15:39.712000+0000 [UTC],28.022,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 22:16:09.712000+0000 [UTC],27.922,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 22:16:39.712000+0000 [UTC],28.732,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 22:17:09.712000+0000 [UTC],16.91,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 22:17:39.712000+0000 [UTC],36.036,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 22:18:09.712000+0000 [UTC],32.410000000000004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 22:18:39.712000+0000 [UTC],24.084999999999997,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 22:19:09.712000+0000 [UTC],59.956,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 22:19:39.712000+0000 [UTC],131.95000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 22:20:09.712000+0000 [UTC],129.25400000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 22:20:39.712000+0000 [UTC],77.267,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:21:09.712000+0000 [UTC],102.024,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 22:21:39.712000+0000 [UTC],36.695,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-05 22:22:09.712000+0000 [UTC],16.532,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-05 22:22:39.712000+0000 [UTC],51.518,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:23:09.712000+0000 [UTC],87.343,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:23:39.712000+0000 [UTC],53.21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:24:09.712000+0000 [UTC],74.256,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:24:39.712000+0000 [UTC],100.187,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 22:25:09.712000+0000 [UTC],62.091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:25:39.712000+0000 [UTC],14.068000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-05 22:26:09.712000+0000 [UTC],86.622,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:26:39.712000+0000 [UTC],121.937,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 22:27:09.712000+0000 [UTC],69.935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:27:39.712000+0000 [UTC],63.002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:28:09.712000+0000 [UTC],115.027,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 22:28:39.712000+0000 [UTC],90.705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:29:09.712000+0000 [UTC],56.84,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:29:39.712000+0000 [UTC],62.228,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:30:09.712000+0000 [UTC],27.854,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-05 22:30:39.712000+0000 [UTC],135.61200000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 22:31:09.712000+0000 [UTC],21.808,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-05 22:31:39.712000+0000 [UTC],70.015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:32:09.712000+0000 [UTC],58.531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:32:39.712000+0000 [UTC],80.526,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:33:09.712000+0000 [UTC],203.926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 22:33:39.712000+0000 [UTC],44.151999999999994,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-05 22:34:09.712000+0000 [UTC],37.995000000000005,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-05 22:34:39.712000+0000 [UTC],19.897000000000002,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:35:09.712000+0000 [UTC],21.813,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:35:39.712000+0000 [UTC],21.826999999999998,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:36:09.712000+0000 [UTC],7.924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:36:39.712000+0000 [UTC],22.673,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:37:09.712000+0000 [UTC],6.328,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:37:39.712000+0000 [UTC],5.258,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:38:09.712000+0000 [UTC],50.457,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:38:39.712000+0000 [UTC],10.577,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:39:09.712000+0000 [UTC],3.137,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:39:39.712000+0000 [UTC],45.133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:40:09.712000+0000 [UTC],47.855000000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:40:39.712000+0000 [UTC],76.518,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:41:09.712000+0000 [UTC],60.988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:41:39.712000+0000 [UTC],76.735,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:42:09.712000+0000 [UTC],82.83,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:42:39.712000+0000 [UTC],48.51,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:43:09.712000+0000 [UTC],49.355000000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:43:39.712000+0000 [UTC],28.445,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-05 22:44:09.712000+0000 [UTC],100.589,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 22:44:39.712000+0000 [UTC],33.772999999999996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-05 22:45:09.712000+0000 [UTC],32.812,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-05 22:45:39.712000+0000 [UTC],62.77,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 22:46:09.712000+0000 [UTC],115.60900000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 22:46:39.712000+0000 [UTC],22.668,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:47:09.712000+0000 [UTC],31.708,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:47:39.712000+0000 [UTC],18.738,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:48:09.712000+0000 [UTC],5.867,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:48:39.712000+0000 [UTC],55.391000000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:49:09.712000+0000 [UTC],20.222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:49:39.712000+0000 [UTC],30.081,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:50:09.712000+0000 [UTC],21.183,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:50:39.712000+0000 [UTC],2.7560000000000002,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:51:09.712000+0000 [UTC],4.226999999999999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:51:39.712000+0000 [UTC],2.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:52:09.712000+0000 [UTC],2.597,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:52:39.712000+0000 [UTC],4.838,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:53:09.712000+0000 [UTC],5.647,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:53:39.712000+0000 [UTC],1.331,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:54:09.712000+0000 [UTC],1.596,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:54:39.712000+0000 [UTC],0.5109999999999999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:55:09.712000+0000 [UTC],0.28400000000000003,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:55:39.712000+0000 [UTC],0.245,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:56:09.712000+0000 [UTC],0.748,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:56:39.712000+0000 [UTC],6.348000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:57:09.712000+0000 [UTC],23.666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:57:39.712000+0000 [UTC],3.516,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:58:09.712000+0000 [UTC],2.0669999999999997,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:58:39.712000+0000 [UTC],9.759,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:59:09.712000+0000 [UTC],12.883000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 22:59:39.712000+0000 [UTC],18.546,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:00:09.712000+0000 [UTC],3.006,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:00:39.712000+0000 [UTC],2.734,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:01:09.712000+0000 [UTC],2.719,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:01:39.712000+0000 [UTC],2.9450000000000003,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:02:09.712000+0000 [UTC],3.83,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:02:39.712000+0000 [UTC],2.5460000000000003,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:03:09.712000+0000 [UTC],3.059,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:03:39.712000+0000 [UTC],3.382,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:04:09.712000+0000 [UTC],2.4299999999999997,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:04:39.712000+0000 [UTC],2.205,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:05:09.712000+0000 [UTC],2.383,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:05:39.712000+0000 [UTC],2.798,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:06:09.712000+0000 [UTC],2.832,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:06:39.712000+0000 [UTC],1.9559999999999997,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:07:09.712000+0000 [UTC],1.935,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:07:39.712000+0000 [UTC],2.901,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:08:09.712000+0000 [UTC],7.3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:08:39.712000+0000 [UTC],11.697000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:09:09.712000+0000 [UTC],2.214,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:09:39.712000+0000 [UTC],3.7439999999999998,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:10:09.712000+0000 [UTC],2.993,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:10:39.712000+0000 [UTC],3.433,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:11:09.712000+0000 [UTC],4.581,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:11:39.712000+0000 [UTC],2.4659999999999997,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:12:09.712000+0000 [UTC],4.4270000000000005,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:12:39.712000+0000 [UTC],2.9090000000000003,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:13:09.712000+0000 [UTC],4.279,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:13:39.712000+0000 [UTC],3.002,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:14:09.712000+0000 [UTC],2.5309999999999997,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:14:39.712000+0000 [UTC],2.262,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:15:09.712000+0000 [UTC],2.919,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:15:39.712000+0000 [UTC],2.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:16:09.712000+0000 [UTC],2.562,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:16:39.712000+0000 [UTC],8.581,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:17:09.712000+0000 [UTC],6.859,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:17:39.712000+0000 [UTC],20.925,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:18:09.712000+0000 [UTC],10.417,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:18:39.712000+0000 [UTC],2.039,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:19:09.712000+0000 [UTC],3.146,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:19:39.712000+0000 [UTC],5.633,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:20:09.712000+0000 [UTC],3.178,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:20:39.712000+0000 [UTC],13.882,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:21:09.712000+0000 [UTC],2.242,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:21:39.712000+0000 [UTC],2.599,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:22:09.712000+0000 [UTC],3.5260000000000002,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:22:39.712000+0000 [UTC],42.079,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:23:09.712000+0000 [UTC],6.021999999999999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:23:39.712000+0000 [UTC],15.588,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:24:09.712000+0000 [UTC],94.35000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:24:39.712000+0000 [UTC],32.211,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:25:09.712000+0000 [UTC],1.088,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:25:39.712000+0000 [UTC],188.836,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.711340206185567
2024-07-05 23:26:09.712000+0000 [UTC],56.165,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:26:39.712000+0000 [UTC],45.966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:27:09.712000+0000 [UTC],3.715,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:27:39.712000+0000 [UTC],1.768,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:28:09.712000+0000 [UTC],4.61,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 23:28:39.712000+0000 [UTC],1.482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95
2024-07-05 23:29:09.712000+0000 [UTC],3.489,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95
2024-07-05 23:29:39.712000+0000 [UTC],1.6720000000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95
2024-07-05 23:30:09.712000+0000 [UTC],8.013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95
2024-07-05 23:30:39.712000+0000 [UTC],0.8180000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95
2024-07-05 23:31:09.712000+0000 [UTC],0.355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95
